e,@USER_958a17d9,@,0.0012919896640826874
e,Mags,^,0.0010277492291880781
e,-__-,E,0.012269938650306749
e,Finally,R,0.002805049088359046
e,caddy,N,0.00046992481203007516
e,South,N,0.00046992481203007516
e,during,P,0.0014738393515106854
e,window,N,0.00046992481203007516
e,takin,V,0.00042301184433164127
e,#brandchat,#,0.005952380952380952
e,If,P,0.012527634487840826
e,@USER_c1eb06ee's,@,0.0012919896640826874
e,fast,A,0.0025412960609911056
e,n,P,0.0007369196757553427
e,pro,^,0.0010277492291880781
e,Bacon,N,0.00046992481203007516
e,@USER_18e4d957,@,0.0012919896640826874
e,#win,V,0.0008460236886632825
e,sucks,V,0.0012690355329949238
e,Lmbo,!,0.0024154589371980675
e,Fable,^,0.0010277492291880781
e,@USER_485b77dc,@,0.0012919896640826874
e,We'll,L,0.007722007722007722
e,pw,N,0.00046992481203007516
e,NYC,^,0.0020554984583761563
e,@USER_13c7fced,@,0.0012919896640826874
e,Wow,!,0.012077294685990338
e,comment,N,0.0014097744360902255
e,http://4sq.com/9yySfF,U,0.00390625
e,3,E,0.018404907975460124
e,High,A,0.0038119440914866584
e,Ahh,!,0.004830917874396135
e,illness-induced,A,0.0012706480304955528
e,blowing,A,0.0012706480304955528
e,law,N,0.00046992481203007516
e,http://twitpic.com/31f0rn,U,0.00390625
e,Deja_fckn_Vu,@,0.0012919896640826874
e,stand,N,0.00046992481203007516
e,futures,N,0.00046992481203007516
e,knows,V,0.0008460236886632825
e,30%,$,0.004524886877828055
e,Matter,N,0.00046992481203007516
e,I,O,0.2531041069723018
e,ceremony,N,0.00046992481203007516
e,Rihanna,^,0.0010277492291880781
e,messed,V,0.00042301184433164127
e,Aston,^,0.0010277492291880781
e,#nowplaying,#,0.017857142857142856
e,write,V,0.00042301184433164127
e,@USER_9b50478d,@,0.0012919896640826874
e,almond,N,0.00046992481203007516
e,@USER_1ba8a7d1,@,0.0012919896640826874
e,Jessica,^,0.0010277492291880781
e,situation,N,0.0009398496240601503
e,Dustin,^,0.0010277492291880781
e,(,",",0.02710027100271003
e,NOT,R,0.002805049088359046
e,AYYEE,!,0.0024154589371980675
e,doll,N,0.00046992481203007516
e,Reggie,^,0.0010277492291880781
e,USGN,^,0.0010277492291880781
e,love,V,0.00972927241962775
e,socks,N,0.00046992481203007516
e,london,^,0.0010277492291880781
e,verge,N,0.00046992481203007516
e,resist,V,0.00042301184433164127
e,me6,O,0.0009551098376313276
e,absorbs,V,0.00042301184433164127
e,#MNpolitics,#,0.005952380952380952
e,allowed,V,0.0008460236886632825
e,@USER_365f3ed2,@,0.0012919896640826874
e,sappy,A,0.0025412960609911056
e,responsible,A,0.0025412960609911056
e,#k,E,0.006134969325153374
e,haircut,N,0.00046992481203007516
e,doing,V,0.0025380710659898475
e,Rwanda,^,0.0010277492291880781
e,Pierce,^,0.0010277492291880781
e,Stein,^,0.0010277492291880781
e,http://ping.fm/qnDfC,U,0.00390625
e,WHEN,R,0.001402524544179523
e,@USER_13c87cd2,@,0.0012919896640826874
e,your,L,0.007722007722007722
e,hard,R,0.001402524544179523
e,deal,N,0.00046992481203007516
e,3,$,0.02262443438914027
e,sad,A,0.0012706480304955528
e,while,P,0.002210759027266028
e,Bruno,^,0.0020554984583761563
e,Street,^,0.0020554984583761563
e,Beach,^,0.0010277492291880781
e,drones,V,0.00042301184433164127
e,similar,A,0.0012706480304955528
e,yourself,O,0.0009551098376313276
e,One,$,0.01809954751131222
e,@USER_2e2c8d21,@,0.0012919896640826874
e,line-up,N,0.00046992481203007516
e,cut,V,0.00042301184433164127
e,http://t.co/vV9CerP,U,0.00390625
e,track,N,0.00046992481203007516
e,several,A,0.0025412960609911056
e,code,N,0.0014097744360902255
e,ha,D,0.0009813542688910696
e,@USER_27980140,@,0.0012919896640826874
e,plus,A,0.0012706480304955528
e,hipster,N,0.00046992481203007516
e,cool,!,0.0024154589371980675
e,autograph,N,0.00046992481203007516
e,phones,N,0.00046992481203007516
e,Itd,L,0.003861003861003861
e,adultry,N,0.00046992481203007516
e,@USER_2f9209fd,@,0.0012919896640826874
e,cocktails,N,0.00046992481203007516
e,Taurus,^,0.0010277492291880781
e,@USER_de54cb7e,@,0.0012919896640826874
e,shortish,A,0.0012706480304955528
e,Stuff,N,0.00046992481203007516
e,York,^,0.0010277492291880781
e,crop,N,0.0009398496240601503
e,@USER_44285fcc,@,0.0012919896640826874
e,Off,^,0.0010277492291880781
e,just,R,0.06030855539971949
e,ME,O,0.0028653295128939827
e,scantron,^,0.0010277492291880781
e,fake,A,0.0012706480304955528
e,Hickcok45,^,0.0010277492291880781
e,@USER_9d7374df,@,0.0012919896640826874
e,wives,N,0.00046992481203007516
e,call,V,0.001692047377326565
e,29p,N,0.00046992481203007516
e,RT,~,0.0019801980198019802
e,e,R,0.001402524544179523
e,@USER_4573d3e8,@,0.0012919896640826874
e,chill,N,0.00046992481203007516
e,rod,^,0.0010277492291880781
e,http://go.nike.com/0997uv8,U,0.00390625
e,@USER_75d04ad0,@,0.0012919896640826874
e,spread,V,0.00042301184433164127
e,P,E,0.006134969325153374
e,Matthew's,Z,0.027777777777777776
e,hoody,N,0.00046992481203007516
e,cats,N,0.00046992481203007516
e,exam,N,0.00046992481203007516
e,@USER_e748a2ad,@,0.0012919896640826874
e,Tea,^,0.0010277492291880781
e,Man,!,0.00966183574879227
e,next,A,0.007623888182973317
e,damn,A,0.0012706480304955528
e,fckn,A,0.0012706480304955528
e,Got,!,0.0024154589371980675
e,Gizmos,^,0.0010277492291880781
e,fiNna,R,0.001402524544179523
e,@USER_5b7afd29,@,0.0012919896640826874
e,October,^,0.0020554984583761563
e,Then,R,0.004207573632538569
e,Nymgo,^,0.0010277492291880781
e,@USER_115079f8,@,0.0012919896640826874
e,it's,L,0.05791505791505792
e,lmaoo,!,0.0024154589371980675
e,or,&,0.05622489959839357
e,shoulder,N,0.00046992481203007516
e,last,V,0.00042301184433164127
e,ii,O,0.0009551098376313276
e,Investors,N,0.00046992481203007516
e,#antichristian,#,0.005952380952380952
e,mesh,N,0.00046992481203007516
e,miss,V,0.0012690355329949238
e,Slacker,^,0.0010277492291880781
e,artists,N,0.00046992481203007516
e,Mail,N,0.00046992481203007516
e,@USER_ccb577dd,@,0.0012919896640826874
e,aim,V,0.00042301184433164127
e,dates,N,0.00046992481203007516
e,ya,O,0.0009551098376313276
e,@USER_74ea9ebd,@,0.0012919896640826874
e,yes,!,0.01932367149758454
e,comput,N,0.00046992481203007516
e,MJ,^,0.0010277492291880781
e,button,N,0.00046992481203007516
e,http://whrrl.com/e/ibUyw,U,0.00390625
e,@USER_aa2e246d,@,0.0012919896640826874
e,@USER_11223bd1,@,0.0012919896640826874
e,Why,O,0.0009551098376313276
e,Bailey,^,0.0010277492291880781
e,@USER_0a54a9cf,@,0.0012919896640826874
e,projects,N,0.00046992481203007516
e,@USER_8afeff4b,@,0.0012919896640826874
e,anybody,N,0.00046992481203007516
e,suggestion,N,0.00046992481203007516
e,smith,^,0.0010277492291880781
e,it'd,L,0.007722007722007722
e,#HawthorneNigga,#,0.005952380952380952
e,@USER_a4be28af,@,0.0012919896640826874
e,idea,N,0.0009398496240601503
e,Builder,N,0.00046992481203007516
e,grabbed,V,0.00042301184433164127
e,&&,&,0.004016064257028112
e,ridiculous,A,0.0012706480304955528
e,dems,N,0.00046992481203007516
e,"!""",",",0.001084010840108401
e,Simple,A,0.0012706480304955528
e,Grrrrrrrr,!,0.0024154589371980675
e,RT,V,0.0025380710659898475
e,An,&,0.004016064257028112
e,literally,R,0.001402524544179523
e,YA,D,0.0009813542688910696
e,@USER_9ed1b80d,@,0.0012919896640826874
e,busy,A,0.0025412960609911056
e,hate,V,0.00338409475465313
e,smells,V,0.0008460236886632825
e,fairness,N,0.00046992481203007516
e,Ray-Ray,^,0.0010277492291880781
e,http://plixi.com/p/53123119,U,0.00390625
e,fan,N,0.0009398496240601503
e,huge,A,0.0012706480304955528
e,Salem,^,0.0010277492291880781
e,Lets,L,0.003861003861003861
e,PA,^,0.0010277492291880781
e,park,^,0.0020554984583761563
e,temporarily,R,0.001402524544179523
e,Quality,A,0.0012706480304955528
e,been,V,0.00338409475465313
e,MAN,^,0.0010277492291880781
e,way,N,0.002349624060150376
e,advance,N,0.00046992481203007516
e,Sure,R,0.001402524544179523
e,Croatia,^,0.0010277492291880781
e,R,G,0.00625
e,Stuck,V,0.00042301184433164127
e,spaces,N,0.00046992481203007516
e,Love,V,0.0008460236886632825
e,esteem,N,0.00046992481203007516
e,bastard,N,0.00046992481203007516
e,steam,N,0.00046992481203007516
e,jpmorgan,^,0.0010277492291880781
e,photo,N,0.0009398496240601503
e,xD,E,0.006134969325153374
e,stays,V,0.00042301184433164127
e,dance,N,0.00046992481203007516
e,heart,V,0.00042301184433164127
e,spray,N,0.00046992481203007516
e,Three,$,0.00904977375565611
e,rest,N,0.0014097744360902255
e,when,O,0.0019102196752626551
e,4,$,0.02262443438914027
e,TEAMLAKERS,^,0.0010277492291880781
e,@USER_b796b075,@,0.0012919896640826874
e,>>>,~,0.0019801980198019802
e,deep,A,0.0038119440914866584
e,monkeys,N,0.00046992481203007516
e,EMERGENCY,N,0.00046992481203007516
e,Reasons,N,0.00046992481203007516
e,deficiency,N,0.00046992481203007516
e,say,V,0.005499153976311337
e,Mixtape,N,0.00046992481203007516
e,Devil,^,0.0010277492291880781
e,Was,V,0.0012690355329949238
e,$2,$,0.004524886877828055
e,installing,V,0.00042301184433164127
e,http://bit.ly/d8RwDw,U,0.00390625
e,tomorrow,N,0.002819548872180451
e,@USER_255dc155,@,0.0012919896640826874
e,#Lakers,^,0.0010277492291880781
e,died,V,0.0008460236886632825
e,behind,P,0.002210759027266028
e,crazy,A,0.0012706480304955528
e,–,",",0.002168021680216802
e,Relax,^,0.0010277492291880781
e,Dominoes,N,0.00046992481203007516
e,7046614311,$,0.004524886877828055
e,banned,V,0.00042301184433164127
e,fixed,V,0.00042301184433164127
e,pussy,N,0.00046992481203007516
e,falling,V,0.00042301184433164127
e,Off,P,0.0007369196757553427
e,29,$,0.00904977375565611
e,SHUT,V,0.00042301184433164127
e,satisfaction,N,0.00046992481203007516
e,one,$,0.13122171945701358
e,@USER_bc0d6aa0,@,0.0012919896640826874
e,wind,N,0.0009398496240601503
e,Donaudy,^,0.0010277492291880781
e,thosefourrightchords,^,0.0010277492291880781
e,pee,N,0.00046992481203007516
e,Blech,!,0.0024154589371980675
e,stay,V,0.0008460236886632825
e,miley,^,0.0010277492291880781
e,Cigarette%3F,N,0.00046992481203007516
e,Dirty,^,0.0010277492291880781
e,Pub,N,0.00046992481203007516
e,DOWNLOAD,V,0.00042301184433164127
e,tweet,V,0.00042301184433164127
e,SEATTLE,^,0.0010277492291880781
e,There,X,0.2222222222222222
e,http://youtu.be/HYxmS4UNrWY?a,U,0.00390625
e,#GLEE,^,0.0010277492291880781
e,nerves,N,0.00046992481203007516
e,http,U,0.00390625
e,DeMInt,^,0.0010277492291880781
e,whatever,!,0.0024154589371980675
e,true,A,0.0063532401524777635
e,watch,V,0.00338409475465313
e,LmaOooo,!,0.0024154589371980675
e,lesbians,N,0.00046992481203007516
e,deleted,V,0.00042301184433164127
e,there,D,0.0009813542688910696
e,TWO,$,0.004524886877828055
e,4th,A,0.0012706480304955528
e,Huge,A,0.0012706480304955528
e,Ambien,^,0.0020554984583761563
e,midnight,N,0.00046992481203007516
e,Shoot,N,0.00046992481203007516
e,damn,!,0.00966183574879227
e,released,V,0.00042301184433164127
e,soo,P,0.0007369196757553427
e,real,A,0.008894536213468869
e,ignores,V,0.00042301184433164127
e,wasnt,V,0.00042301184433164127
e,yards,N,0.00046992481203007516
e,now,R,0.0364656381486676
e,Review,N,0.0014097744360902255
e,hw,N,0.00046992481203007516
e,Loko,^,0.0010277492291880781
e,cherishYou,G,0.00625
e,hearts,N,0.00046992481203007516
e,hehehe,!,0.0024154589371980675
e,Rogers,^,0.0010277492291880781
e,brings,V,0.00042301184433164127
e,rule,N,0.0009398496240601503
e,loving,V,0.00042301184433164127
e,don't,V,0.015228426395939087
e,#oops,#,0.005952380952380952
e,unfffffffff,!,0.0024154589371980675
e,@USER_d25692d9,@,0.0012919896640826874
e,@USER_4c684951,@,0.0012919896640826874
e,Bonanza,^,0.0010277492291880781
e,@USER_0e3c8e3f,@,0.002583979328165375
e,@USER_38a57d53,@,0.002583979328165375
e,Presque,^,0.0010277492291880781
e,intercourse,N,0.00046992481203007516
e,forecast,N,0.00046992481203007516
e,@USER_bb26a77a,@,0.0012919896640826874
e,Backs,V,0.00042301184433164127
e,@USER_4b10728b,@,0.0012919896640826874
e,dying,V,0.00042301184433164127
e,fucked,V,0.0008460236886632825
e,First,R,0.001402524544179523
e,YUP,!,0.004830917874396135
e,snow,V,0.00042301184433164127
e,@USER_d4bf2dea,@,0.0012919896640826874
e,country,N,0.0014097744360902255
e,dis,D,0.001962708537782139
e,@USER_9c9c14c9,@,0.0012919896640826874
e,3Q,N,0.00046992481203007516
e,AWESOME,A,0.0012706480304955528
e,WORST,A,0.0012706480304955528
e,#PROGRESS,N,0.00046992481203007516
e,Sloan,^,0.0010277492291880781
e,newest,A,0.0012706480304955528
e,thinking,V,0.00042301184433164127
e,@USER_6c978cca,@,0.0012919896640826874
e,@USER_aee81cea,@,0.0012919896640826874
e,#US,^,0.0010277492291880781
e,without,P,0.002210759027266028
e,vengoo,^,0.0010277492291880781
e,De,^,0.0010277492291880781
e,start,V,0.0025380710659898475
e,@USER_c4a56d36,@,0.0012919896640826874
e,username,N,0.00046992481203007516
e,@USER_78a59ff0,@,0.0012919896640826874
e,ft,V,0.0008460236886632825
e,Individual,A,0.0012706480304955528
e,18,$,0.004524886877828055
e,#whatif,O,0.0009551098376313276
e,long,A,0.0025412960609911056
e,admit,V,0.00042301184433164127
e,what's,L,0.019305019305019305
e,suggest,V,0.00042301184433164127
e,@USER_8a427146,@,0.0012919896640826874
e,http://ow.ly/2ZYzd,U,0.00390625
e,Myself,O,0.0009551098376313276
e,follow,V,0.004653130287648054
e,Lessons,N,0.00046992481203007516
e,fans,N,0.0014097744360902255
e,Mary,^,0.0020554984583761563
e,experience,N,0.00046992481203007516
e,poverty,N,0.00046992481203007516
e,#Sexstrology,#,0.005952380952380952
e,Contact,N,0.00046992481203007516
e,Lentech,^,0.0010277492291880781
e,noo,!,0.0024154589371980675
e,http://bit.ly/d43kiu,U,0.00390625
e,http://bit.ly/9Dv5sQ,U,0.00390625
e,whold,A,0.0012706480304955528
e,@USER_b27e9d4d,@,0.0012919896640826874
e,it'll,L,0.007722007722007722
e,Gift,N,0.0009398496240601503
e,@USER_5e9b02c2,@,0.0012919896640826874
e,@USER_5d909206,@,0.0012919896640826874
e,Says,V,0.00042301184433164127
e,humidity,N,0.00046992481203007516
e,gas,N,0.00046992481203007516
e,Litigation,N,0.00046992481203007516
e,Vintage,N,0.00046992481203007516
e,@USER_5c214c73,@,0.0012919896640826874
e,#HC10,N,0.00046992481203007516
e,@USER_47c366de,@,0.0012919896640826874
e,many,A,0.0063532401524777635
e,Arizona,^,0.0010277492291880781
e,...:,",",0.001084010840108401
e,i'm,L,0.015444015444015444
e,won't,V,0.0012690355329949238
e,31.1,$,0.004524886877828055
e,@USER_bf64fa46,@,0.0012919896640826874
e,Manifesto,N,0.00046992481203007516
e,Art,^,0.0020554984583761563
e,http://bit.ly/bMuuQi,U,0.00390625
e,tO,P,0.0007369196757553427
e,wanted,V,0.00042301184433164127
e,nosy,A,0.0012706480304955528
e,Change,N,0.0009398496240601503
e,500,$,0.004524886877828055
e,http://bit.ly/9ThfCn,U,0.00390625
e,HURTS,V,0.00042301184433164127
e,Doubt,N,0.00046992481203007516
e,@USER_340a0ffa,@,0.0012919896640826874
e,James,^,0.003083247687564234
e,going,V,0.0071912013536379014
e,feeling,V,0.00042301184433164127
e,re,N,0.00046992481203007516
e,hatin,V,0.00042301184433164127
e,West's,Z,0.027777777777777776
e,episode,N,0.0009398496240601503
e,@USER_fb55ecfd,@,0.0012919896640826874
e,Sage,R,0.001402524544179523
e,@USER_412895a1,@,0.0012919896640826874
e,Staples,^,0.0010277492291880781
e,internet,N,0.0009398496240601503
e,place,N,0.0014097744360902255
e,Utilities,N,0.00046992481203007516
e,McDs,^,0.0010277492291880781
e,Cirus,^,0.0010277492291880781
e,App,N,0.00046992481203007516
e,gunk,N,0.00046992481203007516
e,..,",",0.024932249322493227
e,pros,N,0.0009398496240601503
e,theft,N,0.00046992481203007516
e,@USER_fa655853,@,0.0012919896640826874
e,TAKEOVER,N,0.00046992481203007516
e,absolutely,R,0.002805049088359046
e,http://ping.fm/OJQ71,U,0.00390625
e,guess,N,0.00046992481203007516
e,unimpressed,A,0.0012706480304955528
e,#subeta,^,0.0010277492291880781
e,@USER_38857c02,@,0.0012919896640826874
e,parkinsons,^,0.0010277492291880781
e,anxious,A,0.0012706480304955528
e,bought,V,0.00042301184433164127
e,@USER_b278aea7,@,0.0012919896640826874
e,Hashy,^,0.0010277492291880781
e,baby's,L,0.003861003861003861
e,http://bit.ly/9mTZk0,U,0.00390625
e,burger,^,0.0010277492291880781
e,is,V,0.046954314720812185
e,Promo,N,0.0009398496240601503
e,My,D,0.021589793915603533
e,costume,N,0.0014097744360902255
e,boo,!,0.0024154589371980675
e,7:30,$,0.004524886877828055
e,forever,R,0.001402524544179523
e,Laughing,A,0.0012706480304955528
e,Define,V,0.00042301184433164127
e,hospitality,N,0.00046992481203007516
e,Let's,L,0.007722007722007722
e,12.99,$,0.004524886877828055
e,basketball,N,0.00046992481203007516
e,http://bit.ly/cchOTk,U,0.00390625
e,electro,N,0.00046992481203007516
e,@USER_92a679d0,@,0.0012919896640826874
e,between,P,0.0007369196757553427
e,type,V,0.00042301184433164127
e,3-bikes,N,0.00046992481203007516
e,....,~,0.0019801980198019802
e,papers,N,0.00046992481203007516
e,meltiiinngggg,A,0.0012706480304955528
e,5th,^,0.0010277492291880781
e,Everyone,N,0.00046992481203007516
e,Nevermind,!,0.0024154589371980675
e,rocket,^,0.0010277492291880781
e,fall,N,0.0009398496240601503
e,Ss's,Z,0.027777777777777776
e,Follow,V,0.0008460236886632825
e,#TeamGemini,#,0.005952380952380952
e,able,A,0.0012706480304955528
e,mike,^,0.0010277492291880781
e,http://bit.ly/9EeCmY,U,0.00390625
e,@USER_d976bf09,@,0.0012919896640826874
e,http://bit.ly/b3A6se,U,0.00390625
e,them,O,0.013371537726838587
e,glory,N,0.00046992481203007516
e,weird,A,0.0025412960609911056
e,@USER_c8cd99fb,@,0.0012919896640826874
e,scotch,N,0.00046992481203007516
e,#utpol,#,0.005952380952380952
e,Shaheen's,Z,0.027777777777777776
e,#randomthought,#,0.005952380952380952
e,songs,N,0.00046992481203007516
e,couple,N,0.00046992481203007516
e,@USER_b8dda54d,@,0.0012919896640826874
e,161,$,0.004524886877828055
e,film,N,0.00046992481203007516
e,bands,N,0.00046992481203007516
e,BOOOOOO,!,0.0024154589371980675
e,LOVE,V,0.00042301184433164127
e,That,D,0.002944062806673209
e,ways,N,0.00046992481203007516
e,DAY,N,0.00046992481203007516
e,@USER_04b66972,@,0.0012919896640826874
e,@USER_60f2ca9e,@,0.0012919896640826874
e,Jackson,^,0.0020554984583761563
e,Tips,N,0.00046992481203007516
e,thanks,!,0.0024154589371980675
e,#cdnpoli,#,0.005952380952380952
e,real,R,0.002805049088359046
e,Still,R,0.001402524544179523
e,Pregnancy,N,0.00046992481203007516
e,@USER_e51d10f2,@,0.0012919896640826874
e,KoryBaker262626…,^,0.0010277492291880781
e,=),E,0.024539877300613498
e,bunch,N,0.00046992481203007516
e,ICE,A,0.0012706480304955528
e,perspective,N,0.00046992481203007516
e,://,U,0.00390625
e,steak,N,0.00046992481203007516
e,#mooku,#,0.005952380952380952
e,(:,E,0.049079754601226995
e,hard,N,0.00046992481203007516
e,thousand,$,0.004524886877828055
e,@USER_d908c17a,@,0.0012919896640826874
e,#Whitman,#,0.005952380952380952
e,http://tumblr.com/xu0nbusxi,U,0.00390625
e,http://t.co/cNxVMr3,U,0.00390625
e,homie,N,0.00046992481203007516
e,#endtimes,#,0.005952380952380952
e,secure,V,0.00042301184433164127
e,Rob,^,0.0010277492291880781
e,#news,#,0.011904761904761904
e,WHY,R,0.001402524544179523
e,Express/iSqFt,^,0.0010277492291880781
e,link,N,0.0018796992481203006
e,next,P,0.0014738393515106854
e,teachers,N,0.00046992481203007516
e,ABLE,A,0.0012706480304955528
e,Stupid,A,0.0012706480304955528
e,Lamar,^,0.003083247687564234
e,@USER_3477a4e3,@,0.0012919896640826874
e,worse,A,0.0025412960609911056
e,http://youtu.be,U,0.00390625
e,nicki,^,0.0010277492291880781
e,bread,N,0.00046992481203007516
e,@USER_6f851e78,@,0.0012919896640826874
e,bear,N,0.00046992481203007516
e,!,^,0.0020554984583761563
e,Lebron,^,0.0041109969167523125
e,in,P,0.08253500368459837
e,abouts,P,0.0007369196757553427
e,up,R,0.001402524544179523
e,junk,N,0.00046992481203007516
e,Came,V,0.00042301184433164127
e,must,V,0.0008460236886632825
e,@USER_980801fa,@,0.0012919896640826874
e,no,V,0.00042301184433164127
e,ache,V,0.00042301184433164127
e,McCartney,^,0.0010277492291880781
e,ass,N,0.0042293233082706765
e,Although,P,0.0007369196757553427
e,Nothing,N,0.00046992481203007516
e,year,A,0.0012706480304955528
e,difference,N,0.0009398496240601503
e,@USER_1f4bf3ad,@,0.0012919896640826874
e,message,N,0.0009398496240601503
e,http://bit.ly/bABShU,U,0.00390625
e,comeback,N,0.00046992481203007516
e,Mark,^,0.0020554984583761563
e,almost,R,0.001402524544179523
e,{,",",0.0005420054200542005
e,seen,V,0.0021150592216582064
e,after,P,0.002210759027266028
e,@USER_228761d8,@,0.0012919896640826874
e,little,R,0.001402524544179523
e,solutions,N,0.00046992481203007516
e,keeps,V,0.0012690355329949238
e,asleep,R,0.001402524544179523
e,shadow,N,0.00046992481203007516
e,Mothers,N,0.00046992481203007516
e,Lips,N,0.00046992481203007516
e,retail,N,0.0009398496240601503
e,Get,V,0.00338409475465313
e,WHAT,!,0.0024154589371980675
e,http://bit.ly/aoFyID,U,0.00390625
e,HUGE,A,0.0025412960609911056
e,police,N,0.00046992481203007516
e,table,N,0.0009398496240601503
e,backseat,N,0.00046992481203007516
e,TO,P,0.0029476787030213707
e,@USER_521f5f2a,@,0.0012919896640826874
e,creates,V,0.00042301184433164127
e,diff,A,0.0012706480304955528
e,#OP,^,0.0010277492291880781
e,Examples,N,0.00046992481203007516
e,KOBE,^,0.0010277492291880781
e,Obamacare's,Z,0.027777777777777776
e,follows,V,0.0008460236886632825
e,knew,V,0.0021150592216582064
e,ahaha,!,0.0024154589371980675
e,Reach,V,0.00042301184433164127
e,2b,V,0.00042301184433164127
e,youuuu,O,0.0009551098376313276
e,cheating,V,0.0008460236886632825
e,Adam,^,0.0020554984583761563
e,@USER_47caa55d,@,0.0012919896640826874
e,.,",",0.25311653116531163
e,@USER_417818ff,@,0.0012919896640826874
e,£,G,0.0125
e,came,V,0.0021150592216582064
e,halloween,^,0.0020554984583761563
e,@USER_625568bf,@,0.0012919896640826874
e,strategies,N,0.00046992481203007516
e,@USER_d388ca71,@,0.0012919896640826874
e,suffers,V,0.00042301184433164127
e,AM,^,0.0010277492291880781
e,rather,R,0.002805049088359046
e,Is,V,0.0021150592216582064
e,@USER_b3ad76c9,@,0.0012919896640826874
e,instead,R,0.004207573632538569
e,!!!!!!!,",",0.001084010840108401
e,part,N,0.002349624060150376
e,Run,V,0.0008460236886632825
e,shid,N,0.00046992481203007516
e,done,V,0.0008460236886632825
e,@USER_d5a865b2,@,0.0012919896640826874
e,Cus,P,0.0007369196757553427
e,Hollywood,^,0.0010277492291880781
e,@USER_44fe258d,@,0.0012919896640826874
e,@USER_8eb9c8b0,@,0.0012919896640826874
e,shipped,V,0.00042301184433164127
e,alone,R,0.001402524544179523
e,fucking,V,0.00042301184433164127
e,Great,^,0.0010277492291880781
e,26,$,0.004524886877828055
e,SECRET,A,0.0012706480304955528
e,moving,V,0.00042301184433164127
e,Show/Podcast,N,0.00046992481203007516
e,"??""",",",0.0005420054200542005
e,@USER_dd281c50,@,0.0012919896640826874
e,product,N,0.00046992481203007516
e,Saks,^,0.0010277492291880781
e,dru,N,0.00046992481203007516
e,well,A,0.0012706480304955528
e,Pissed,V,0.00042301184433164127
e,http://bit.ly/9RgG9L,U,0.00390625
e,Massachusetts,^,0.0010277492291880781
e,http://plixi.com/p/53238106,U,0.00390625
e,#lMFAO,!,0.0024154589371980675
e,tech,N,0.00046992481203007516
e,happy,A,0.008894536213468869
e,safe,R,0.001402524544179523
e,FAST,R,0.001402524544179523
e,they,O,0.027698185291308502
e,math,N,0.0014097744360902255
e,cha,O,0.0009551098376313276
e,http://bit.ly/bxPTqn-,U,0.00390625
e,defense,N,0.00046992481203007516
e,asking,V,0.0012690355329949238
e,minecraft,^,0.0010277492291880781
e,International,A,0.0012706480304955528
e,No,D,0.002944062806673209
e,@USER_d00162e2,@,0.0012919896640826874
e,him,O,0.008595988538681949
e,www.clientsfromhell.net,U,0.00390625
e,sarcastic,A,0.0012706480304955528
e,intense,A,0.0012706480304955528
e,Dodson,^,0.0010277492291880781
e,mental,N,0.00046992481203007516
e,South,^,0.0020554984583761563
e,trouble,N,0.0009398496240601503
e,Richard,^,0.0010277492291880781
e,T______________________________________________T,E,0.006134969325153374
e,awake,A,0.0012706480304955528
e,led,V,0.00042301184433164127
e,out,R,0.002805049088359046
e,appeal,^,0.0010277492291880781
e,gonna,V,0.005076142131979695
e,steampunk,A,0.0012706480304955528
e,Dubby,^,0.0010277492291880781
e,car,N,0.0014097744360902255
